advokátka	femininum	1	lawyer (female)
angličtina	femininum	1	English
asistentka	femininum	1	assistant (female)
babička	femininum	1	grandmother
barva	femininum	1	colour
bavlna	femininum	1	cotton
benzinka	femininum	1	petrol station
blůza	femininum	1	blouse
brigáda	femininum	1	part-time job
bunda	femininum	1	jacket
cesta	femininum	1	journey
cibule	femininum	1	onion
cizinka	femininum	1	foreigner (female)
cukrárna	femininum	1	sweet shop
cukrovka	femininum	1	diabetes
čekárna	femininum	1	waiting room
čepice	femininum	1	cap
čeština	femininum	1	Czech
čistírna	femininum	1	cleaner's
číšnice	femininum	1	waitress
čokoláda	femininum	1	chocolate
dálnice	femininum	1	motorway
dělnice	femininum	1	worker (female)
diskotéka	femininum	1	disco
dívka	femininum	1	girl
doba	femininum	1	period
domácnost	femininum	5	household
dovolená	femininum	1	holiday
drogerie	femininum	3	drugstore
drůbež	femininum	5	poultry
důchodkyně	femininum	3	pensioner (female)
ekonomie	femininum	3	economics
elektřina	femininum	1	electricity
fakulta	femininum	1	faculty
farma	femininum	1	farm
farmářka	femininum	1	farmer (female)
firma	femininum	1	company
fyzika	femininum	1	physics
galerie	femininum	3	gallery
garáž	femininum	5	garage
gynekoložka	femininum	1	gynaecologist (female)
herečka	femininum	1	actress
hlava	femininum	1	head
holka	femininum	1	girl
hora	femininum	1	mountain
hořčice	femininum	3	mustard
hospoda	femininum	1	pub
houska	femininum	1	bun
hra	femininum	1	game
hruška	femininum	1	pear
hudba	femininum	1	music
hudebnice	femininum	3	musician (female)
chata	femininum	1	cottage
chřipka	femininum	1	flu
chvíle	femininum	3	moment
chyba	femininum	1	mistake
informace	femininum	3	information
informatika	femininum	1	IT
injekce	femininum	3	injection
jídelna	femininum	1	dining room
jízdenka	femininum	1	ticket
kabinka	femininum	1	cabin
kadeřnice	femininum	3	hairdresser (female)
kamarádka	femininum	1	friend (female)
kancelář	femininum	5	office
karta	femininum	1	card
kočka	femininum	1	cat
kola	femininum	1	cola
komedie	femininum	3	comedy
kontrola	femininum	1	check
konverzace	femininum	3	conversation
kosmetička	femininum	3	cosmetician
kosmetika	femininum	1	cosmetics
košile	femininum	3	shirt
koupelna	femininum	1	bathroom
křižovatka	femininum	1	crossroads
kuchařka	femininum	1	cook (female)
kuchyň	femininum	5	kitchen
květina	femininum	1	flower
lampa	femininum	1	lamp
lednička	femininum	1	fridge
lékárna	femininum	1	pharmacy
lékárnice	femininum	3	pharmacist (female)
lékařka	femininum	1	doctor (female)
letenka	femininum	1	plane ticket
limonáda	femininum	1	lemonade
linka	femininum	1	line
majitelka	femininum	1	owner (female)
máma	femininum	1	mum
maminka	femininum	1	mummy
manželka	femininum	1	wife
matematika	femininum	1	mathematics
medicína	femininum	1	medicine
mince	femininum	3	coin
minerálka	femininum	1	mineral water
místnost	femininum	5	room
moč	femininum	5	urine
Mongolka	femininum	1	Mongolian (female)
mrkev	femininum	5	carrot
myčka	femininum	1	dishwasher
mzda	femininum	1	wage
nafta	femininum	1	diesel
nájemnice	femininum	3	tenant (female)
neděle	femininum	3	Sunday
nehoda	femininum	1	accident
nemocenská	femininum	1	sick pay
neschopenka	femininum	1	sick note
novinářka	femininum	1	journalist (female)
obuv	femininum	5	footwear
okurka	femininum	1	cucumber
omáčka	femininum	1	sauce
operace	femininum	3	operation
oprava	femininum	1	repair
ordinace	femininum	3	surgery
pasta	femininum	1	paste
pizza	femininum	1	pizza
podnikatelka	femininum	1	businesswoman
pohlednice	femininum	3	postcard
pohotovost	femininum	5	emergency
pokladna	femininum	1	cash desk
polévka	femininum	1	soup
policie	femininum	3	police
policistka	femininum	1	policewoman
poliklinika	femininum	1	clinic
porucha	femininum	1	fault
posilovna	femininum	1	gym
pošta	femininum	1	post office
pračka	femininum	1	washing machine
prádelna	femininum	1	laundry
právnička	femininum	3	lawyer (female)
praxe	femininum	3	practice
prezidentka	femininum	1	president (female)
prodavačka	femininum	1	shop assistant (female)
profesorka	femininum	1	professor (female)
prohlídka	femininum	1	tour / check-up
procházka	femininum	1	walk
propiska	femininum	1	pen
průvodkyně	femininum	3	guide (female)
přestávka	femininum	1	break
přihláška	femininum	1	application
příloha	femininum	1	side dish
příroda	femininum	1	nature
půlnoc	femininum	5	midnight
pumpa	femininum	1	pump
republika	femininum	1	republic
režisérka	femininum	3	director (female)
ruka	femininum	1	hand
rukavice	femininum	3	glove
Ruska	femininum	1	Russian (female)
ryba	femininum	1	fish
rýma	femininum	1	cold
rýže	femininum	3	rice
řada	femininum	1	row
ředitelka	femininum	3	director (female)
řeka	femininum	1	river
řidička	femininum	3	driver (female)
sekretářka	femininum	1	secretary
sestřička	femininum	3	nurse
slečna	femininum	1	Miss
sleva	femininum	1	discount
směna	femininum	3	shift
smlouva	femininum	1	contract
sobota	femininum	1	Saturday
sousedka	femininum	1	neighbour (female)
soustrast	femininum	5	condolence
spisovatelka	femininum	3	writer (female)
sportovkyně	femininum	3	athlete (female)
sprcha	femininum	1	shower
stolice	femininum	3	stool
středa	femininum	1	Wednesday
sukně	femininum	3	skirt
šunka	femininum	1	ham
tabule	femininum	3	board
taška	femininum	1	bag
technička	femininum	3	technician (female)
televize	femininum	3	television
teplota	femininum	1	temperature
teta	femininum	1	aunt
tlumočnice	femininum	3	interpreter (female)
tma	femininum	1	darkness
továrna	femininum	1	factory
trasa	femininum	1	route
třešeň	femininum	5	cherry
tužka	femininum	1	pencil
ubytovna	femininum	1	hostel
učebnice	femininum	3	textbook
uklízečka	femininum	1	cleaner (female)
Ukrajinka	femininum	1	Ukrainian (female)
umělkyně	femininum	3	artist (female)
unie	femininum	3	union
univerzita	femininum	1	university
úřednice	femininum	3	clerk (female)
uzenina	femininum	1	sausage
vana	femininum	1	bathtub
vesnice	femininum	3	village
Vietnamka	femininum	1	Vietnamese (female)
viróza	femininum	1	virus
vlna	femininum	1	wool
vstupenka	femininum	1	entrance ticket
zácpa	femininum	1	constipation
začátečnice	femininum	3	beginner (female)
záchranka	femininum	1	ambulance
zaměstnankyně	femininum	3	employee (female)
zastávka	femininum	1	stop
zelenina	femininum	1	vegetables
zima	femininum	1	winter
zkouška	femininum	1	exam
zmrzlina	femininum	1	ice cream
značka	femininum	1	brand
známka	femininum	1	stamp
zpěvačka	femininum	1	singer (female)
zubařka	femininum	1	dentist (female)
žákyně	femininum	3	pupil (female)
Výraz	Rod	Úroveň	Anglicky
agentura	femininum	1	agency
akce	femininum	3	event
aktovka	femininum	1	briefcase
alergie	femininum	3	allergy
ambulance	femininum	3	clinic
angína	femininum	1	angina
antikoncepce	femininum	3	contraception
apostila	femininum	1	apostille
ateistka	femininum	1	atheist (female)
atletika	femininum	1	athletics
aula	femininum	1	lecture hall
autosedačka	femininum	1	car seat
autoškola	femininum	1	driving school
báseň	femininum	5	poem
básnířka	femininum	3	poet (female)
běloška	femininum	1	white woman
biologie	femininum	3	biology
bouřka	femininum	1	storm
brigádnice	femininum	3	part-time worker (female)
bronchitida	femininum	1	bronchitis
buddhistka	femininum	1	Buddhist (female)
budova	femininum	1	building
cela	femininum	1	cell
celnice	femininum	3	customs
cyklistika	femininum	1	cycling
cyklostezka	femininum	1	cycle path
čára	femininum	1	line
černoška	femininum	1	black woman
červená	femininum	1	red light
číslice	femininum	3	digit
členka	femininum	1	member (female)
čtenářka	femininum	3	reader (female)
čtvrt	femininum	5	quarter
čtvrtka	femininum	1	quarter
dávka	femininum	1	dose
detektivka	femininum	1	detective story
diabetička	femininum	3	diabetic (female)
dieta	femininum	1	diet
dobírka	femininum	1	cash on delivery
docentka	femininum	3	docent (female)
dohoda	femininum	1	agreement
doprava	femininum	1	transport
droga	femininum	1	drug
družka	femininum	1	partner (female)
elektronika	femininum	1	electronics
garsonka	femininum	1	studio flat
guma	femininum	1	rubber
gymnastika	femininum	1	gymnastics
halenka	femininum	1	blouse
hloubka	femininum	1	depth
horečka	femininum	1	fever
hranice	femininum	3	border
hvězda	femininum	1	star
chalupa	femininum	1	cottage
charita	femininum	1	charity
chemie	femininum	3	chemistry
chodba	femininum	1	corridor
informatička	femininum	3	IT specialist (female)
jednatelka	femininum	3	managing director (female)
kabelka	femininum	1	handbag
kachna	femininum	1	duck
kapela	femininum	1	band
kapusta	femininum	1	cabbage
kaše	femininum	3	porridge
katolička	femininum	1	Catholic (female)
klávesnice	femininum	3	keyboard
knihovna	femininum	1	library
kofola	femininum	1	Kofola
konvice	femininum	3	kettle
konzultace	femininum	3	consultation
krabice	femininum	3	box
krabička	femininum	1	small box
krajina	femininum	1	landscape
kravata	femininum	1	tie
křesťanka	femininum	1	Christian (female)
kvalita	femininum	1	quality
látka	femininum	1	fabric
lékárnička	femininum	1	first-aid kit
letuška	femininum	1	flight attendant
listonoška	femininum	3	postwoman
literatura	femininum	1	literature
ložnice	femininum	3	bedroom
lyžařka	femininum	3	skier (female)
maličkost	femininum	5	trifle
malířka	femininum	3	painter (female)
mandarinka	femininum	1	mandarin
manikúra	femininum	1	manicure
matrika	femininum	1	registry
maturita	femininum	1	school-leaving exam
měna	femininum	1	currency
menstruace	femininum	3	menstruation
menza	femininum	1	canteen
meruňka	femininum	1	apricot
mešita	femininum	3	mosque
mikrovlnka	femininum	1	microwave
ministryně	femininum	3	minister (female)
minulost	femininum	5	past
místenka	femininum	1	seat reservation
mlha	femininum	1	fog
motorka	femininum	1	motorbike
mouka	femininum	1	flour
muslimka	femininum	1	Muslim (female)
nabídka	femininum	1	offer
navigace	femininum	3	navigation
návštěva	femininum	1	visit
nezaměstnanost	femininum	5	unemployment
nostrifikace	femininum	3	recognition of diploma
nouze	femininum	3	emergency
občanka	femininum	1	citizenship card
obchodnice	femininum	3	merchant (female)
objednávka	femininum	1	order
objížďka	femininum	1	detour
obsluha	femininum	1	service
odbočka	femininum	1	turn
odměna	femininum	1	reward
olympiáda	femininum	1	Olympics
opera	femininum	1	opera
opravna	femininum	1	repair shop
optika	femininum	1	optician
optimistka	femininum	1	optimist (female)
oranžová	femininum	1	orange light
organizace	femininum	3	organisation
osoba	femininum	1	person
ošetřovatelka	femininum	3	carer (female)
palačinka	femininum	1	pancake
památka	femininum	1	monument
pánev	femininum	5	pan
paprika	femininum	1	pepper
partnerka	femininum	1	partner (female)
paštika	femininum	1	pâté
pedikúra	femininum	1	pedicure
pesimistka	femininum	1	pessimist (female)
pláštěnka	femininum	1	raincoat
pleš	femininum	5	bald head
plomba	femininum	1	filling
pneumatika	femininum	1	tyre
podlaha	femininum	1	floor
podpora	femininum	1	support
poezie	femininum	3	poetry
pohádka	femininum	1	fairy tale
pojišťovatelka	femininum	3	insurer (female)
pojišťovna	femininum	1	insurance company
pokuta	femininum	1	fine
polička	femininum	1	shelf
politička	femininum	3	politician (female)
politika	femininum	1	politics
polovina	femininum	1	half
pomůcka	femininum	1	aid
porodnice	femininum	3	maternity hospital
poslankyně	femininum	3	MP (female)
postava	femininum	1	figure
potřeba	femininum	1	need
povaha	femininum	1	character
primátorka	femininum	3	mayor (female)
profese	femininum	3	profession
přednáška	femininum	1	lecture
předvolba	femininum	1	area code
překladatelka	femininum	3	translator (female)
přepážka	femininum	1	partition
přesnídávka	femininum	1	snack
příslušnost	femininum	5	affiliation
psychiatrička	femininum	3	psychiatrist (female)
půjčka	femininum	1	loan
půjčovna	femininum	1	rental shop
půlka	femininum	1	half
raketa	femininum	1	rocket
rakovina	femininum	1	cancer
rána	femininum	1	wound
rehabilitace	femininum	3	rehabilitation
reklama	femininum	1	advertisement
revizorka	femininum	3	inspector (female)
rostlina	femininum	1	plant
rovina	femininum	1	plain
rozloha	femininum	1	area
růže	femininum	3	rose
sádra	femininum	1	plaster
sekunda	femininum	1	second
senátorka	femininum	3	senator (female)
seniorka	femininum	1	senior (female)
servírka	femininum	1	waitress
sestřenice	femininum	3	cousin (female)
schránka	femininum	1	mailbox
sklenice	femininum	3	glass
skupina	femininum	1	group
složenka	femininum	1	payment slip
směnárna	femininum	1	exchange office
smetana	femininum	1	cream
snacha	femininum	3	daughter-in-law
sněmovna	femininum	1	chamber
sochařka	femininum	3	sculptor (female)
soudkyně	femininum	3	judge (female)
splátka	femininum	1	instalment
spousta	femininum	1	lot
srážka	femininum	1	collision
starostka	femininum	3	mayor (female)
stavba	femininum	1	building
stážistka	femininum	3	intern (female)
stěna	femininum	1	wall
strana	femininum	1	party / side
stránka	femininum	1	page
studovna	femininum	1	study room
superlegalizace	femininum	3	superlegalisation
sušička	femininum	1	dryer
svačina	femininum	1	snack
svědkyně	femininum	3	witness (female)
svíčková	femininum	1	sirloin sauce
šála	femininum	1	scarf
šatna	femininum	1	cloakroom
šířka	femininum	1	width
škoda	femininum	1	damage
školnice	femininum	3	school caretaker (female)
špína	femininum	1	dirt
švadlena	femininum	1	seamstress
švagrová	femininum	1	sister-in-law
švestka	femininum	1	plum
tableta	femininum	1	tablet
tělocvična	femininum	1	gym
tchýně	femininum	3	mother-in-law
trenérka	femininum	3	coach (female)
tržnice	femininum	3	market
učebna	femininum	1	classroom
účtenka	femininum	1	receipt
úschovna	femininum	1	left luggage
váha	femininum	1	weight
vazba	femininum	1	custody
vdova	femininum	1	widow
veterinářka	femininum	3	vet (female)
vidlička	femininum	1	fork
vláda	femininum	1	government
vložka	femininum	1	insole
vrátnice	femininum	1	porter's lodge
výplata	femininum	1	pay
vyrážka	femininum	1	rash
výstava	femininum	1	exhibition
výška	femininum	1	height
záclona	femininum	1	curtain
záloha	femininum	1	deposit
zatáčka	femininum	1	bend
závodnice	femininum	3	racer (female)
zelená	femininum	1	green light
zlomenina	femininum	1	fracture
změna	femininum	1	change
zóna	femininum	1	zone
zpráva	femininum	1	message
žaloba	femininum	1	lawsuit
žehlička	femininum	1	iron
Výraz	Rod	Úroveň	Anglicky
břicho	neutrum	1	belly
bydliště	neutrum	4	residence
cvičení	neutrum	6	exercise
datum	neutrum	9	date
dítě	neutrum	4	child
drobné	neutrum	10	small change
holičství	neutrum	6	barbershop
hřiště	neutrum	4	playground
jaro	neutrum	1	spring
jídlo	neutrum	1	food
kadeřnictví	neutrum	6	hairdresser's
kafe	neutrum	9	coffee
kakao	neutrum	9	cocoa
kilo	neutrum	9	kilo
koleno	neutrum	1	knee
kolo	neutrum	1	bicycle / wheel
kuře	neutrum	4	chicken
léto	neutrum	1	summer
lyžování	neutrum	6	skiing
menu	neutrum	9	menu
ministerstvo	neutrum	1	ministry
minus	neutrum	9	minus
mýdlo	neutrum	1	soap
nádobí	neutrum	6	dishes
nádraží	neutrum	6	train station
nájemné	neutrum	10	rent
náměstí	neutrum	6	square
narození	neutrum	6	birth
nebezpečí	neutrum	6	danger
oblečení	neutrum	6	clothing
očkování	neutrum	6	vaccination
oko	neutrum	1	eye
ovoce	neutrum	4	fruit
parkoviště	neutrum	4	parking lot
pekařství	neutrum	6	bakery
pití	neutrum	6	drink
plavání	neutrum	6	swimming
plus	neutrum	9	plus
počasí	neutrum	6	weather
pojištění	neutrum	6	insurance
poledne	neutrum	4	noon
poschodí	neutrum	6	floor
potvrzení	neutrum	6	confirmation
povolání	neutrum	6	profession
povolení	neutrum	6	permission
pracoviště	neutrum	4	workplace
právo	neutrum	1	law
procento	neutrum	1	percent
příjmení	neutrum	6	surname
přízemí	neutrum	6	ground floor
rádio	neutrum	9	radio
rajče	neutrum	4	tomato
řeznictví	neutrum	6	butcher's
sako	neutrum	1	jacket
sedadlo	neutrum	1	seat
sklo	neutrum	1	glass
slunce	neutrum	4	sun
srdce	neutrum	4	heart
tělo	neutrum	1	body
ticho	neutrum	1	quiet
topení	neutrum	6	heating
tričko	neutrum	1	T-shirt
ucho	neutrum	4	ear
umyvadlo	neutrum	1	washbasin
úterý	neutrum	6	Tuesday
video	neutrum	9	video
vízum	neutrum	9	visa
vnitro	neutrum	1	interior
vyučování	neutrum	6	teaching
vzdělání	neutrum	6	education
zaměstnání	neutrum	6	employment
září	neutrum	6	September
zboží	neutrum	6	goods
zelí	neutrum	4	cabbage
zpoždění	neutrum	6	delay
zvíře	neutrum	4	animal
Výraz	Rod	Úroveň	Anglicky
centrum	neutrum	1	centre
čelo	neutrum	1	forehead
deci	neutrum	9	decilitre
deko	neutrum	9	decagram
družstvo	neutrum	1	team
dřevo	neutrum	1	wood
jezero	neutrum	1	lake
klenotnictví	neutrum	6	jeweller's
knihkupectví	neutrum	6	bookshop
koření	neutrum	6	spice
krejčovství	neutrum	6	tailoring
křeslo	neutrum	1	armchair
kupé	neutrum	9	compartment
květinářství	neutrum	6	flower shop
lůžko	neutrum	1	bed
mistrovství	neutrum	6	championship
náboženství	neutrum	6	religion
nebe	neutrum	4	sky
občanství	neutrum	6	citizenship
občerstvení	neutrum	6	refreshment
odbavení	neutrum	6	check-in
oddělení	neutrum	6	department
ošetřovné	neutrum	10	care allowance
oznámení	neutrum	6	announcement
papírnictví	neutrum	6	stationery shop
patro	neutrum	1	floor
pečivo	neutrum	1	pastry
piano	neutrum	9	piano
plzeňské	neutrum	10	Pilsner
podání	neutrum	6	submission
pohlaví	neutrum	6	gender
pojistné	neutrum	10	insurance premium
pokračování	neutrum	6	continuation
pole	neutrum	4	field
porodné	neutrum	10	maternity allowance
poštovné	neutrum	10	postage
prádlo	neutrum	1	laundry
provedení	neutrum	6	execution
předplatné	neutrum	10	subscription
představení	neutrum	6	performance
přepadení	neutrum	6	robbery
připojení	neutrum	6	connection
přiznání	neutrum	6	confession
pyžamo	neutrum	1	pyjamas
rozloučení	neutrum	6	farewell
ručení	neutrum	6	liability
schodiště	neutrum	4	staircase
spojení	neutrum	6	connection
spropitné	neutrum	10	tip
stání	neutrum	6	standing
stanoviště	neutrum	4	station / stop
stočné	neutrum	10	sewage fee
stříbro	neutrum	1	silver
studio	neutrum	9	studio
světlo	neutrum	1	light
šestinedělí	neutrum	6	puerperium
taxi	neutrum	9	taxi
těhotenství	neutrum	6	pregnancy
učiliště	neutrum	4	vocational school
uhlí	neutrum	1	coal
úmrtí	neutrum	6	death
vězení	neutrum	6	prison
vodné	neutrum	10	water fee
vozidlo	neutrum	1	vehicle
vysvědčení	neutrum	6	report card
vysvětlení	neutrum	6	explanation
vyšetření	neutrum	6	examination
vyznání	neutrum	6	confession
zabezpečení	neutrum	6	security
zastavení	neutrum	6	stop
zastupitelství	neutrum	6	agency
zavazadlo	neutrum	1	piece of luggage
zavolání	neutrum	6	call
zoo	neutrum	9	zoo
železo	neutrum	1	iron
lože	neutrum	4	bed; berth
doupě	neutrum	4	den; lair
koště	neutrum	4	broom
poupě	neutrum	4	bud
citoslovce	neutrum	4	interjection
příslovce	neutrum	4	adverb
téma	neutrum	9	topic
drama	neutrum	9	drama
schéma	neutrum	9	diagram; scheme
klima	neutrum	9	climate
dilema	neutrum	9	dilemma
dogma	neutrum	9	dogma
trauma	neutrum	9	trauma
aroma	neutrum	9	aroma
štěně	neutrum	4	puppy
hotel	maskulinum	5	hotel
